!
! This ZMAP Grid was created using the GemGIS Package
! See https://github.com/cgre-aachen/gemgis for more information
!
! Unit B
!
@ZMAP_Grid, GRID, 5
15, -9999, , 5, 1
107, 155, 45.86917887568474, 3922.2900000000004, 13.55, 2696.4500000000003
0.0, 0.0, 0.0
@
      277.10327      268.34464      260.15506      252.32915      245.28052
      238.70012      232.54582      227.27560      222.41762      218.12560
      214.61827      211.53098      209.18619      207.50105      206.24728
      205.89720      206.08057      206.76871      208.38321      210.49901
      213.21573      216.77759      220.70728      225.48766      230.88264
      236.75739      243.58374      250.81006      258.58722      267.24081
      276.23187      285.83871      296.10458      306.78806      318.17505
      329.95401      342.18509      355.12167      368.37500      382.08905
      396.42349      411.07910      426.27744      441.98502      458.07269
      474.75626      491.82816      509.25528      527.06995      544.99005
      563.04156      580.82904      598.49536      615.54370    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000      573.70563      557.05908      539.86554
      522.78149      505.86536      489.03522      472.49341      456.21960
      440.23697      424.38135      408.68210      393.08984      377.52362
      362.00577      346.51816      331.06467      315.65842      300.29330
      284.97424      269.69635      254.45787      239.22993      224.00665
      208.79077      193.53227      178.25063      162.94044      147.54498
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
      616.74738      600.76685      584.77356      568.81451      552.94904
      537.24420      521.62622      506.18024      490.93076      475.78806
      460.96405      446.27792      431.79602      417.66043      403.71909
      390.10254      376.87961      363.88275      351.39655      339.29318
      327.48108      316.32394      305.50119      295.11713      285.36597
      275.96484      267.16266      258.93484      251.07047      243.99097
      237.38293      231.20219      225.91466      221.04430      216.74265
      213.23613      210.15401      207.82004      206.15509      204.92348
      204.60843      204.83743      205.57224      207.25603      209.40692
      212.21161      215.87312      219.91171      224.78926      230.32108
      236.31731      243.27609      250.65358      258.58606      267.39496
      276.56995      286.34305      296.78116      307.63455      319.17816
      331.13440      343.51587      356.58112      369.97464      383.80130
      398.21024      412.92245      428.14597      443.85529      459.91559
      476.53308      493.49301      510.79980      528.39349      546.13489
      563.76178      581.14740      598.33496    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000      571.76855      555.52765      538.88684
      522.27069      505.79022      489.34332      473.13214      457.11893
      441.34686      425.65179      410.05057      394.51971      378.98856
      363.47629      347.98212      332.52136      317.10806      301.74612
      286.44254      271.18637      255.96948      240.77930      225.59413
      210.40797      195.18462      179.92801      164.64552      149.26752
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000      600.21948      584.32538      568.46820      552.66901
      537.04755      521.48706      506.07541      490.83102      475.67059
      460.79987      446.05307      431.48929      417.28046      403.26111
      389.56921      376.27643      363.21814      350.68530      338.50821
      326.63522      315.44159      304.55069      294.11099      284.31165
      274.86142      266.01523      257.73022      249.84218      242.72789
      236.09462      229.88339      224.58028      219.69048      215.37666
      211.87032      208.78812      206.46210      204.81380      203.60143
      203.32269      203.58974      204.36836      206.11816      208.33292
      211.21106      214.95055      219.12108      224.10994      229.78754
      235.85564      242.94679      250.47545      258.56567      267.53152
      276.89105      286.84082      297.45029      308.47491      320.18008
      332.31558      344.84659      358.04321      371.57907      385.49838
      399.97592      414.74316      429.98117      445.67191      461.68338
      478.20935      495.05344      512.20038      529.57874      547.05493
      564.39111      581.40039      598.15253    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000      569.85455      554.01068      537.89740
      521.72290      505.64035      489.57761      473.68921      457.93372
      442.35690      426.81400      411.30948      395.81329      380.30246
      364.78104      349.27261      333.79822      318.37970      303.02774
      287.74353      272.52045      257.34464      242.19547      227.05112
      211.91092      196.72404      181.49586      166.24362      150.88451
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000      599.60187      583.82764      568.12140      552.45544
      536.92505      521.42682      506.04974      490.80139      475.61224
      460.68063      445.86420      431.22623      416.92557      402.82819
      389.06326      375.70377      362.58798      349.99005      337.76053
      325.82837      314.57727      303.63846      293.14185      283.29391
      273.79315      264.88815      256.57971      248.64862      241.49332
      234.83241      228.59079      223.26862      218.35396      214.02664
      210.51985      207.43382      205.11313      203.47707      202.28018
      202.03517      202.34593      203.15775      204.96715      207.24278
      210.19171      213.99721      218.25745      223.34554      229.15775
      235.36438      242.58720      250.26573      258.51581      267.63959
      277.16611      287.30301      298.09955      309.29605      321.16742
      333.48438      346.16400      359.51431      373.15906      387.17712
      401.71945      416.53430      431.78348      447.44492      463.38748
      479.79785      496.51541      513.48779      530.66797      547.88977
      564.98029      581.69147    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000      568.16730      552.65967      536.94507
      521.15918      505.41821      489.70789      474.11972      458.61011
      443.20670      427.80719      412.38458      396.91245      381.40601
      365.86658      350.33856      334.85526      319.43777      304.10815
      288.85547      273.68018      258.55945      243.46611      228.37062
      213.28442      198.14110      182.94994      167.72682      152.38968
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000      583.40015      567.84821      552.33032
      536.88531      521.44244      506.08514      490.81778      475.58600
      460.58008      445.68759      430.96268      416.58264      402.41199
      388.58008      375.15955      361.98984      349.33057      337.04990
      325.06079      313.75171      302.76486      292.21112      282.31387
      272.76730      263.81802      255.46333      247.48451      240.28575
      233.60011      227.32591      221.98079      217.04506      212.70320
      209.18486      206.09232      203.77275      202.14577      200.96622
      200.74767      201.08336      201.93387      203.80725      206.13402
      209.15787      213.03239      217.38864      222.59117      228.49335
      234.83690      242.18974      250.01572      258.42682      267.70813
      277.38846      287.72787      298.71936      310.08783      322.12921
      334.62970      347.45807      360.93835      374.70337      388.82446
      403.42941      418.28656      433.54138      449.16580      465.03397
      481.33362      497.89520      514.68317      531.66663      548.66058
      565.54706      582.03870    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000      551.49548      536.04065
      520.54865      505.08896      489.68790      474.36990      459.09119
      443.84863      428.56348      413.20728      397.74753      382.23727
      366.67712      351.13461      335.65167      320.25095      304.96252
      289.76413      274.64935      259.60321      244.58186      229.55360
      214.52364      199.43083      184.28157      169.09175      153.77777
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000      583.11493      567.70721      552.31415
      536.93457      521.52759      506.16351      490.85837      475.57281
      460.47812      445.50659      430.69479      416.24646      402.01083
      388.11981      374.64450      361.42477      348.70779      336.37692
      324.33337      312.96600      301.93051      291.32007      281.37311
      271.77869      262.77426      254.38277      246.36467      239.12048
      232.39975      226.09003      220.71945      215.76022      211.40051
      207.86804      204.76579      202.44293      200.82564      199.65570
      199.45930      199.81786      200.70540      202.61781      205.00505
      208.10004      212.05318      216.48647      221.79893      227.78973
      234.26617      241.74756      249.72459      258.29041      267.72943
      277.59421      288.10516      299.27072      310.83261      323.05038
      335.71448      348.71115      362.32144      376.20804      390.42783
      405.09235      419.98920      435.24179      450.82346      466.61667
      482.79611      499.19211      515.78973      532.57025      549.34534
      566.04755      582.36304    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000      550.36285      535.07532
      519.81226      504.59140      489.46024      474.38058      459.31027
      444.20679      429.01263      413.70740      398.25150      382.73590
      367.15991      351.61749      336.15118      320.79266      305.57132
      290.45377      275.43063      260.46927      245.53728      230.58835
      215.62451      200.58853      185.48543      170.33192      155.04376
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000      583.04803      567.74896      552.42438
      537.07623      521.67102      506.27307      490.90213      475.54843
      460.37042      445.31281      430.43167      415.92508      401.63394
      387.69180      374.16818      360.89679      348.13010      335.74301
      323.64914      312.22885      301.13699      290.47696      280.47617
      270.83331      261.78143      253.34044      245.28246      237.99576
      231.23697      224.89619      219.49573      214.50478      210.12679
      206.57690      203.45912      201.13301      199.51686      198.35020
      198.16971      198.54825      199.46683      201.42024      203.84695
      207.00726      211.03372      215.53432      220.95145      227.04991
      233.63763      241.26064      249.37492      258.10522      267.70407
      277.71973      288.42383      299.76974      311.51489      323.91104
      336.74643      349.90396      363.65540      377.65369      391.97501
      406.69064      421.61761      436.85974      452.38870      468.10745
      484.14783      500.38144      516.77472      533.32855      549.88971
      566.37677      582.49744    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000      548.96985      533.86096
      518.81500      503.84335      488.94067      474.06638      459.17685
      444.18167      429.05988      413.79004      398.33539      382.81799
      367.24316      351.72522      336.30807      321.02328      305.90045
      290.89804      275.99377      261.13968      246.31653      231.45815
      216.57671      201.60039      186.54494      171.43356      156.17088
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000      583.17157      567.93243      552.63812
      537.28558      521.84814      506.39444      490.94467      475.51199
      460.25348      445.11853      430.17596      415.61404      401.27567
      387.29498      373.72595      360.40555      347.58987      335.14917
      323.00455      311.53168      300.38495      289.67606      279.63229
      269.93112      260.83438      252.34026      244.24185      236.91866
      230.11337      223.74022      218.30734      213.29214      208.88307
      205.31274      202.17570      199.84378      198.22318      197.05632
      196.88527      197.27931      198.22241      200.21869      202.68596
      205.90393      210.00009      214.57048      220.08775      226.26053
      232.96309      240.71536      248.96475      257.84497      267.61157
      277.77744      288.67285      300.19901      312.12723      324.70346
      337.71124      351.03091      364.92627      379.03748      393.45120
      408.22238      423.17029      438.39236      453.86676      469.50955
      485.38425      501.44717      517.62787      533.93518      550.26215
      566.49884      582.38153    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000      547.20502      532.34100
      517.54803      502.83640      488.14322      473.44620      458.69971
      443.78094      428.70721      413.45700      398.00443      382.49704
      366.94641      351.48404      336.15262      320.98080      305.98611
      291.13217      276.37039      261.65451      246.94415      232.18410
      217.39227      202.48114      187.47148      172.40297      157.16542
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000      583.40631      568.20184      552.91064
      537.52344      522.03168      506.50766      490.97266      475.45981
      460.12833      444.92819      429.93405      415.33737      400.94946
      386.92975      373.31683      359.94940      347.08527      334.59659
      322.39883      310.87411      299.67480      288.91858      278.82605
      269.07397      259.93301      251.38890      243.24664      235.88512
      229.03296      222.62608      217.15886      212.11720      207.67416
      204.08041      200.92726      198.57881      196.94981      195.77711
      195.61089      196.01570      196.97659      198.99263      201.50246
      204.76591      208.90344      213.55907      219.16600      225.42789
      232.23718      240.10928      248.49014      257.51385      267.44583
      277.76056      288.84390      300.54855      312.62698      325.41574
      338.59714      352.07877      366.12399      380.35074      394.86078
      409.68433      424.65314      439.84396      455.24930      470.79416
      486.50394      502.38776      518.35138      534.39111      550.46838
      566.43079      582.06036    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000      545.23187      530.63092
      516.10638      501.59354      487.09390      472.53683      457.88574
      443.00833      427.95584      412.71399      397.26895      381.78824
      366.29263      350.92056      335.71365      320.69250      305.85580
      291.17969      276.58011      262.01852      247.43121      232.77322
      218.07411      203.22556      188.26607      173.23643      158.02258
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000      583.66241      568.48676      553.18073
      537.74335      522.18573      506.58505      490.96820      475.38095
      459.98837      444.73938      429.70309      415.07013      400.64673
      386.59082      372.93573      359.52347      346.61255      334.07782
      321.83087      310.25464      299.01236      288.20578      278.06525
      268.26480      259.08032      250.49139      242.30093      234.90053
      228.00050      221.55896      216.03848      210.98143      206.50583
      202.87575      199.71159      197.34413      195.70276      194.51883
      194.35271      194.76340      195.73492      197.77516      200.31140
      203.61186      207.80440      212.51985      218.20021      224.55190
      231.45975      239.44244      247.95018      257.11215      267.20258
      277.66599      288.93015      300.81076      313.06674      326.03748
      339.39252      353.03571      367.22647      381.58426      396.20200
      411.07797      426.06509      441.23035      456.55240      471.98981
      487.54013      503.22116      518.96234      534.73395      550.54681
      566.23047    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000      528.73853
      514.49036      500.22958      485.85257      471.38123      456.76959
      441.89725      426.84442      411.60339      396.17627      380.74582
      365.33527      350.08926      335.04141      320.20224      305.54993
      291.07318      276.64908      262.24979      247.79012      233.23367
      218.62463      203.83478      188.92413      173.92926      158.73737
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000      568.70215      553.38104
      537.89020      522.26636      506.59109      490.90512      475.25632
      459.81784      444.53738      429.46936      414.80823      400.35602
      386.26730      372.57358      359.12213      346.16699      333.59155
      321.30078      309.67996      298.39276      287.53314      277.33557
      267.50687      258.28000      249.64752      241.40923      233.96986
      227.02892      220.54445      214.98975      209.89395      205.38461
      201.73132      198.53641      196.14696      194.48964      193.28891
      193.11804      193.52989      194.50490      196.56352      199.11938
      202.44864      206.68982      211.45517      217.19946      223.63469
      230.63419      238.71727      247.34608      256.63980      266.80493
      277.50250      288.92728      300.97986      313.41006      326.55997
      340.08698      353.89056      368.22128      382.72824      397.46265
      412.40210      427.41324      442.55783      457.79672      473.12375
      488.51736      503.98093      519.49786      535.01556      550.55475
      565.97198    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000      527.00153
      512.91779      498.80084      484.49789      470.02563      455.40372
      440.50354      425.43896      410.19858      394.80466      379.44778
      364.15314      349.06458      334.19458      319.56750      305.11774
      290.84982      276.60596      262.36661      248.03520      233.57387
      219.04475      204.30768      189.43968      174.47643      159.30467
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000      553.44360
      537.90533      522.22467      506.48535      490.75070      475.06006
      459.59344      444.29935      429.21408      414.53397      400.06274
      385.94659      372.22092      358.73853      345.74637      333.13504
      320.80676      309.14667      297.81854      286.92163      276.67899
      266.80392      257.53629      248.86292      240.57658      233.09848
      226.11545      219.58894      213.99742      208.86256      204.31798
      200.64209      197.41006      194.99550      193.31674      192.09602
      191.91576      192.32265      193.29535      195.36636      197.95058
      201.29010      205.59921      210.38237      216.17393      222.68361
      229.76630      237.93982      246.68195      256.09940      266.47891
      277.30453      288.83362      301.05276      313.65283      326.97687
      340.66907      354.63394      369.10858      383.77002      398.62421
      413.64270      428.69656      443.83191      459.00052      474.22189
      489.46176      504.70874      520.00537      535.27588      550.55377
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000      525.49146
      511.48660      497.38400      483.05984      468.52515      453.85410
      438.90063      423.82016      408.59546      393.25732      378.02396
      362.88351      347.95651      333.26541      318.84915      304.61197
      290.54507      276.47598      262.38470      248.17325      233.79922
      219.33267      204.64043      189.80731      174.87190      159.71841
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000      553.30200
      537.73010      522.01196      506.22717      490.47098      474.76456
      459.29037      444.00339      428.91769      414.23093      399.75388
      385.61584      371.86874      358.36777      345.34885      332.70853
      320.35062      308.65628      297.29373      286.35593      276.07770
      266.16046      256.85397      248.14040      239.80862      232.29228
      225.27043      218.69914      213.07365      207.89482      203.31377
      199.61079      196.34122      193.89873      192.19344      190.94995
      190.75597      191.14626      192.11612      194.19432      196.77960
      200.14069      204.47440      209.30321      215.13303      221.70972
      228.86488      237.12724      245.96515      255.49673      266.00372
      276.96933      288.64825      301.02933      313.79398      327.28201
      341.12564      355.26035      369.88049      384.69806      399.67618
      414.78644      429.90848      445.05624      460.17892      475.30478
      490.39828      505.44675      520.53418      535.56982    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000      524.21539
      510.19501      495.99445      481.57108      466.93085      452.17572
      437.18277      422.08798      406.88263      391.62363      376.51102
      361.47806      346.77362      332.30154      318.10004      304.07065
      290.18616      276.27600      262.31271      248.20305      233.89958
      219.48254      204.82594      190.02007      175.10896      159.97372
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000      552.89935
      537.31354      521.58643      505.78241      490.03729      474.34692
      458.89011      443.63248      428.56613      413.88849      399.42188
      385.27823      371.52350      358.01074      344.97565      332.31534
      319.93564      308.21289      296.82101      285.84863      275.53650
      265.58319      256.23795      247.48563      239.11349      231.55746
      224.49704      217.88193      212.22063      206.98120      202.37569
      198.64253      195.33946      192.86674      191.13087      189.86128
      189.65147      190.01990      190.98018      193.05916      195.64691
      199.01881      203.36032      208.23021      214.08807      220.73595
      227.94180      236.28320      245.21884      254.84116      265.46228
      276.55765      288.37589      300.91232      313.83563      327.47232
      341.47250      355.76901      370.54181      385.50644      400.61206
      415.82855      431.03931      446.22626      461.33264      476.38620
      491.35117      506.23346      521.13123      535.94958    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
    -9999.00000    -9999.00000    -9999.00000    -9999.00000    -9999.00000
      508.95721      494.59381      480.01096      465.26169      450.42969
      435.40643      420.32272      405.16434      390.00229      375.01019
      360.14828      345.62283      331.35013      317.41589      303.57117
      289.78629      276.01038      262.14893      248.11789      233.86612
      219.48491      204.85492      190.07002      175.18074      160.06516
